ID_Properti,Alamat,Kota,Tipe_Properti,Harga_Beli_Properti,Harga_Jual_Properti,Biaya_Operasional_Tahunan,Kenaikan_Harga,Kelas_Fasilitas_Sekitar,Luas_Bangunan,Usia_Properti
PID3509,Jl Mayjend Sungkono,Surabaya,Ruko,3338044865,3998511120,1146894075.76217,10,Objek Wisata;Pusat Hiburan,983,18
PID3510,Jl Tanjung,Blitar,Komplek Perumahan,2355363121,2700050671,644032946.2442014,7,Universitas;Transportasi Umum,756,9
PID3511,Jl Tunjungan,Surabaya,Rumah Tunggal,2712516140,2900338287,27125161.400000002,1,"Pabrik, Taman",604,23
PID3512,Jl Ijen Nirwana,Malang,Rumah Tunggal,3583113340,4066711191,44642109.1154915,2,"Pabrik, Taman",504,45
PID3513,Jl Ahmad Yani,Sidoharjo,Rumah Tunggal,8263149257,9344568317,3198608584.3063974,8,Universitas;Kantor;Pusat Perbelanjaan,177,37
PID3514,Jl Diponegoro,Surabaya,Komplek Perumahan,6115152232,6573759354,1570263359.4226077,7,Objek Wisata,362,19
PID3515,Jl Pemuda,Surabaya,Gedung,6188198431,6919820353,1407823348.6483002,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,914,45
PID3516,Jl Diponegoro,Madiun,Ruko,5498340176,6095700073,1354808441.9879482,7,Universitas;Transportasi Umum;Kafe,357,34
PID3517,Jl Ijen Nirwana,Malang,Ruko,4718873115,4900806111,1572945956.1012323,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,552,15
PID3518,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,8391398461,9347553107,3074335951.666318,7,Objek Wisata,543,9
PID3519,Jl Soekarno Hatta,Malang,Apartemen,6341136613,7332800574,2020332758.612937,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,111,20
PID3520,Jl Soekarno Hatta,Malang,Apartemen,3850062181,3905797469,1601977736.558151,9,Sekolah;Universitas;Transportasi Umum,151,28
PID3521,Jl Brigjend Slamet Riyadi,Malang,Vila,3766691961,4111991347,1865123098.53368,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,753,20
PID3522,Jl Tanjung,Blitar,Gudang,7589012272,8197316990,3699358403.0809016,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,536,13
PID3523,Jl Ijen Nirwana,Malang,Rumah Tunggal,8049586795,8800223273,3555947855.9207883,8,Kantor;Transportasi Umum,614,50
PID3524,Jl Pattimura,Batu,Gudang,3074778331,3613992404,58084271.6249446,3,Pabrik,244,24
PID3525,Jl Ijen Nirwana,Malang,Rumah Tunggal,2159497714,2397900869,58489885.90258281,3,Pabrik,698,45
PID3526,Jl Ijen Nirwana,Malang,Vila,7887402146,8214512590,2215078621.749608,12,Pusat Perbelanjaan;Pusat Hiburan,892,28
PID3527,Jl Bhayangkara,Mojokerto,Komplek Perumahan,1013145699,1213342224,16596325.447582072,2,"Pabrik, Taman",466,24
PID3528,Jl Pemuda,Surabaya,Gudang,4072292182,4337694275,40722921.82,1,Pabrik;Taman;Sekolah,508,33
PID3529,Jl Gubeng,Surabaya,Rumah Tunggal,2724898962,3112992279,48830754.367819645,2,Pabrik;Taman;Sekolah,501,34
PID3530,Jl Brigjend Slamet Riyadi,Malang,Rumah Tunggal,2713101911,3221418503,575473825.4882199,13,Objek Wisata;Pusat Hiburan,138,9
PID3531,Jl Gubeng,Surabaya,Rumah Tunggal,3356156242,3567068381,829730010.2892838,15,Objek Wisata;Pusat Hiburan,439,11
PID3532,Jl Anjasmoro,Blitar,Rumah Tunggal,6107830153,6565729074,1501452081.078359,9,Sekolah;Universitas;Transportasi Umum,847,27
PID3533,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,2701634501,3177662951,1116500965.1519673,9,Kantor;Transportasi Umum,287,35
PID3534,Jl Pemuda,Surabaya,Komplek Perumahan,5037149488,5431537696,50371494.88,1,Pabrik;Taman;Sekolah,244,20
PID3535,Jl Soekarno Hatta,Malang,Rumah Tunggal,7198191955,8490142972,3200771590.2412553,8,Sekolah;Universitas;Transportasi Umum,574,16
PID3536,Jl Trunojoyo,Madiun,Rumah Tunggal,4897286108,5151274024,1405096653.861044,7,Kantor;Transportasi Umum,747,18
PID3537,Jl Raya Sidoarjo,Sidoharjo,Ruko,6598605373,7566484857,2661550693.963524,8,Kantor;Transportasi Umum,605,47
PID3538,Jl Pahlawan,Mojokerto,Komplek Perumahan,6936147909,8094386910,2703519309.266363,7,Universitas;Transportasi Umum,535,33
PID3539,Jl Soekarno Hatta,Malang,Gudang,5868633374,6093986636,119357820.09918965,3,"Pabrik, Taman",864,37
PID3540,Jl Pemuda,Surabaya,Rumah Tunggal,5013908017,5857723861,50139080.17,1,"Pabrik, Taman",291,41
PID3541,Jl Pattimura,Batu,Vila,6478582393,7713087408,2184954605.9458704,12,Pusat Perbelanjaan;Pusat Hiburan,393,24
PID3542,Jl Ijen Nirwana,Malang,Rumah Tunggal,4891123551,5017698053,93664362.94545686,2,Pabrik,136,27
PID3543,Jl Mayjend Sungkono,Surabaya,Gedung,8718204855,9085661992,2634741885.839591,9,Universitas;Transportasi Umum;Kafe,903,37
PID3544,Jl Tunjungan,Surabaya,Gedung,1508597392,1731519906,305671641.3149802,6,Sekolah;Taman;Pusat Perbelanjaan,436,22
PID3545,Jl Suroyo,Pasuruan,Gudang,6842829335,8176722027,3368490630.9739914,7,Kantor;Transportasi Umum,108,7
PID3546,Jl Brigjend Slamet Riyadi,Malang,Rumah Tunggal,7476255303,7951384370,1562573750.11209,8,Universitas;Transportasi Umum,661,34
PID3547,Jl Ijen Nirwana,Malang,Ruko,3708150734,3913264039,1631974005.4656556,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,234,11
PID3548,Jl Panglima Sudirman,Pasuruan,Ruko,2458928840,2798598456,861863564.9701945,13,Universitas;Kantor;Pusat Perbelanjaan,149,42
PID3549,Jl Raya Krian,Sidoharjo,Gudang,7943976157,8198953296,2595754653.9644723,13,Universitas;Kantor;Pusat Perbelanjaan,244,17
PID3550,Jl Gubeng,Surabaya,Gudang,7337111116,8792279053,111401066.54131141,3,Pabrik;Taman;Sekolah,357,28
PID3551,Jl Pahlawan,Pasuruan,Komplek Perumahan,2562962626,3010265954,862343415.1598327,13,Pusat Perbelanjaan;Pusat Hiburan,566,31
PID3552,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,7021096570,7686997294,2580878321.6539307,9,Sekolah;Universitas;Transportasi Umum,551,36
PID3553,Jl Raya Buring,Malang,Apartemen,3197320248,3280906724,1141681395.7788537,8,Kantor;Transportasi Umum,976,17
PID3554,Jl Jayanegara,Mojokerto,Komplek Perumahan,5668034493,5835228466,56680344.93,1,Pabrik,491,27
PID3555,Jl Tanjung,Blitar,Ruko,4042656144,4259360076,1514314389.5669892,9,Universitas;Transportasi Umum,212,44
PID3556,Jl Diponegoro,Surabaya,Gudang,5173864520,5299810606,92713462.95933585,2,Pabrik,261,10
PID3557,Jl Soekarno Hatta,Malang,Vila,2313303632,2387221490,518391400.3958964,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,386,44
PID3558,Jl Bhayangkara,Mojokerto,Komplek Perumahan,3722304937,4329658698,69993654.20807213,2,"Pabrik, Taman",749,37
PID3559,Jl Ahmad Yani,Blitar,Gudang,7003092731,8361766744,2051790894.0415194,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,841,13
PID3560,Jl Ahmad Dahlan,Banyuwangi,Gudang,912150292,1065635530,9121502.92,1,Pabrik;Taman;Sekolah,205,13
PID3561,Jl Raya Panderman,Batu,Rumah Tunggal,2505387756,2862464434,900057839.4574081,9,Sekolah;Universitas;Transportasi Umum,459,11
PID3562,Jl Tanjung,Blitar,Gudang,8723528616,10084028258,2784278157.3969398,8,Kantor;Transportasi Umum,146,35
PID3563,Jl Dhoho,Kediri,Komplek Perumahan,8127652111,9019245530,1769367185.6623185,7,Objek Wisata,374,24
PID3564,Jl Veteran,Blitar,Rumah Tunggal,4822376393,4971834442,1956736194.541239,7,Universitas;Transportasi Umum,430,12
PID3565,Jl Oro Oro Ombo,Batu,Ruko,6829483776,7357828864,1452516012.1606045,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,988,48
PID3566,Jl Diponegoro,Surabaya,Apartemen,4997923350,5172298937,165080530.16477108,4,Objek Wisata,98,41
PID3567,Jl Mawar,Banyuwangi,Rumah Tunggal,7880332349,7973157378,2729249011.4315033,7,Universitas;Transportasi Umum;Kafe,187,35
PID3568,Jl Ahmad Dahlan,Banyuwangi,Rumah Tunggal,6939030089,8066672762,3243053652.5665703,8,Kantor;Transportasi Umum,773,19
PID3569,Jl Pahlawan,Pasuruan,Komplek Perumahan,5609498054,6707340193,86033598.89723079,2,"Pabrik, Taman",963,38
PID3570,Jl Trunojoyo,Madiun,Ruko,5506836926,6519229990,1319560787.6565955,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,332,46
PID3571,Jl Diponegoro,Madiun,Gudang,1348726549,1603572412,292149176.549838,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,411,31
PID3572,Jl Raya Krian,Sidoharjo,Komplek Perumahan,6457651358,6561875733,2230509037.581078,8,Kantor;Transportasi Umum,987,47
PID3573,Jl Tunjungan,Surabaya,Apartemen,1184235856,1206750775,285004334.2228727,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,296,10
PID3574,Jl Suroyo,Pasuruan,Ruko,8309139173,8723409406,1948782365.5933995,7,Universitas;Transportasi Umum,962,43
PID3575,Jl Ijen Nirwana,Malang,Komplek Perumahan,7366097125,8826166633,2133606776.4363348,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,597,31
PID3576,Jl Raya Buring,Malang,Ruko,8597292478,9666167841,2869351287.0892425,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,525,50
PID3577,Jl Raya Buring,Malang,Rumah Tunggal,6486953057,7099496580,1699299294.3714638,13,Objek Wisata;Pusat Hiburan,689,25
PID3578,Jl Raya Selecta,Batu,Vila,8180796457,9622079961,2004092085.4802947,13,Pusat Perbelanjaan;Pusat Hiburan,345,32
PID3579,Jl Diponegoro,Banyuwangi,Komplek Perumahan,5877291063,6401297401,2230746652.1547885,13,Pusat Perbelanjaan;Pusat Hiburan,800,20
PID3580,Jl Cokroaminoto,Madiun,Komplek Perumahan,1460287821,1669764518,620157480.1477334,7,Universitas;Transportasi Umum,507,40
PID3581,Jl Ahmad Yani,Blitar,Rumah Tunggal,7907400991,9111120660,2479692505.1451783,8,Kantor;Transportasi Umum,157,20
PID3582,Jl Pahlawan,Madiun,Rumah Tunggal,3482761826,4065234595,762091194.3411865,7,Kantor;Transportasi Umum,772,49
PID3583,Jl Ijen Nirwana,Malang,Komplek Perumahan,6179983088,7210341685,2006988713.2520854,11,Objek Wisata;Pusat Hiburan,529,30
PID3584,Jl Brigjend Slamet Riyadi,Malang,Rumah Tunggal,1193844442,1220608615,401299053.7983196,8,Sekolah;Universitas;Transportasi Umum,803,50
PID3585,Jl Diponegoro,Surabaya,Apartemen,5549146683,6051255561,1719823223.6333342,7,Objek Wisata,263,23
PID3586,Jl Brigjend Slamet Riyadi,Malang,Rumah Tunggal,8328314751,9767604744,2489971287.7454777,9,Sekolah;Universitas;Transportasi Umum,492,41
PID3587,Jl Raya Buring,Malang,Komplek Perumahan,1485395000,1581800729,300416866.1511531,8,Universitas;Transportasi Umum;Kafe,805,41
PID3588,Jl Teuku Umar,Tulung Agung,Ruko,2121973775,2446753251,992087619.1833748,15,Pusat Perbelanjaan;Pusat Hiburan,203,11
PID3589,Jl Ijen Nirwana,Malang,Gudang,6925288492,8300394952,69252884.92,1,Pabrik,899,23
PID3590,Jl Teuku Umar,Tulung Agung,Komplek Perumahan,1299004296,1533759944,513347106.19411516,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,608,39
PID3591,Jl Raya Panderman,Batu,Vila,3621557377,3726097552,1586365234.965336,7,Objek Wisata,306,7
PID3592,Jl Anjasmoro,Blitar,Komplek Perumahan,4078089326,4602235544,1816060475.3263211,9,Universitas;Transportasi Umum,216,36
PID3593,Jl Ahmad Dahlan,Banyuwangi,Rumah Tunggal,7031885823,7185595163,2921044380.9450784,7,Sekolah;Universitas;Transportasi Umum,134,47
PID3594,Jl Mayor Bismo,Kediri,Gudang,2258088667,2411978165,1103232816.9052196,7,Objek Wisata,523,44
PID3595,Jl Brigjend Slamet Riyadi,Malang,Vila,4202008263,4841354764,1686889935.8554177,7,Sekolah;Taman;Pusat Perbelanjaan,157,37
PID3596,Jl Tanjung,Blitar,Ruko,4653723256,5441413027,1711129544.003107,8,Kantor;Transportasi Umum,533,35
PID3597,Jl Panglima Sudirman,Pasuruan,Gudang,5143458251,6085582007,1316240264.7083123,10,Pusat Perbelanjaan;Pusat Hiburan,939,44
PID3598,Jl Ahmad Dahlan,Banyuwangi,Komplek Perumahan,7339911465,7987451928,2748406331.3995147,9,Sekolah;Universitas;Transportasi Umum,145,25
PID3599,Jl Raya Gempol,Sidoharjo,Komplek Perumahan,5727228846,6641539927,1367466039.2528634,8,Universitas;Transportasi Umum,203,26
PID3600,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,1949193888,2090227990,804196540.2409968,8,Kantor;Transportasi Umum,717,6
PID3601,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,4582340235,5157609857,928916029.3441266,9,Sekolah;Universitas;Transportasi Umum,459,7
PID3602,Jl Mayjend Sungkono,Surabaya,Ruko,3012789019,3597446593,1132484179.7736154,7,Sekolah;Taman;Pusat Perbelanjaan,982,24
PID3603,Jl Pahlawan,Tulung Agung,Komplek Perumahan,7307452476,7949845283,131205104.37231901,2,"Pabrik, Taman",685,43
PID3604,Jl Pemuda,Surabaya,Komplek Perumahan,7524217995,8658086491,2529268754.989558,8,Sekolah;Universitas;Transportasi Umum,211,21
PID3605,Jl Soekarno Hatta,Malang,Gudang,6918526655,7661730449,170782702.93724486,3,"Pabrik, Taman",663,17
PID3606,Jl Diponegoro,Surabaya,Komplek Perumahan,6017737794,6550161027,2449179274.413532,7,Sekolah;Taman;Pusat Perbelanjaan,696,23
PID3607,Jl Ijen Nirwana,Malang,Rumah Tunggal,6328729631,7240165566,1575017225.3060007,14,Pusat Perbelanjaan;Pusat Hiburan,465,48
PID3608,Jl Pemuda,Surabaya,Gedung,7127933707,7232814562,2514648758.4587226,12,Pusat Perbelanjaan;Pusat Hiburan,659,26
PID3609,Jl Ijen Nirwana,Malang,Komplek Perumahan,4608620932,4802407171,46086209.32,1,Pabrik,106,39
PID3610,Jl RA Kartini,Tulung Agung,Ruko,6404265742,7479874786,1786098175.063971,9,Universitas;Transportasi Umum;Kafe,125,6
PID3611,Jl Brigjend Slamet Riyadi,Malang,Vila,7520557886,8517315663,1862404480.7343595,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,279,20
PID3612,Jl Ijen Nirwana,Malang,Ruko,1784388586,1896053736,861400212.0252209,7,Kantor;Transportasi Umum,793,22
PID3613,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,7141605602,8400831082,138128397.99169028,3,Pabrik,400,38
PID3614,Jl Jayanegara,Mojokerto,Gudang,1022306354,1226106095,463715080.01224536,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,540,38
PID3615,Jl Raya Buring,Malang,Vila,3674013132,4112355331,1379710883.7807379,7,Objek Wisata,547,9
PID3616,Jl Soekarno Hatta,Malang,Ruko,7006500861,7119784779,1697680019.6879008,7,Sekolah;Universitas;Transportasi Umum,706,14
PID3617,Jl Pemuda,Surabaya,Apartemen,3002499211,3363826000,836130856.2302438,6,Universitas;Transportasi Umum,202,8
PID3618,Jl Diponegoro,Surabaya,Gedung,4865906644,5286067219,1445859292.8412929,12,Pusat Perbelanjaan;Pusat Hiburan,786,17
PID3619,Jl Raya Buring,Malang,Apartemen,6496566592,7715697176,1502111148.0576463,8,Universitas;Kantor;Pusat Perbelanjaan,294,9
PID3620,Jl Ijen Nirwana,Malang,Ruko,5750753620,5929841326,2230967678.3512793,11,Pusat Perbelanjaan;Pusat Hiburan,448,48
PID3621,Jl RA Kartini,Tulung Agung,Rumah Tunggal,4750133628,4797642641,1003864004.3722962,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,781,13
PID3622,Jl Ahmad Dahlan,Banyuwangi,Rumah Tunggal,5954208153,6318155603,1555820940.487965,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,196,9
PID3623,Jl Raya Sidoarjo,Sidoharjo,Gudang,3126313813,3427195612,1134767952.4017575,7,Sekolah;Universitas;Transportasi Umum,648,48
PID3624,Jl Pahlawan,Tulung Agung,Komplek Perumahan,7344102631,8087321739,1551569316.1907935,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,242,36
PID3625,Jl Raya Buring,Malang,Ruko,7565509939,8197160003,2422498092.520759,10,Objek Wisata;Pusat Hiburan,253,12
PID3626,Jl Pemuda,Surabaya,Apartemen,8982968996,9822080741,2507967837.4247684,6,Universitas;Transportasi Umum;Kafe,671,35
PID3627,Jl Mayjen Sungkono,Kediri,Rumah Tunggal,8514420722,9640863712,171108557.68139967,3,Pabrik;Taman;Sekolah,419,17
PID3628,Jl Pahlawan,Madiun,Gudang,923991722,1072818616,349071879.30798984,7,Sekolah;Universitas;Transportasi Umum,916,6
PID3629,Jl Raya Selecta,Batu,Ruko,4186277901,4846045273,1258265294.4500406,14,Objek Wisata;Pusat Hiburan,886,36
PID3630,Jl Tunjungan,Surabaya,Komplek Perumahan,8201468239,8817555098,95403607.24092408,2,Pabrik,913,8
PID3631,Jl Anjasmoro,Blitar,Ruko,4652821055,4722370219,1253308923.227443,12,Pusat Perbelanjaan;Pusat Hiburan,912,14
PID3632,Jl Raya Krian,Sidoharjo,Rumah Tunggal,6146006651,6781624267,1877758413.3696885,10,Pusat Perbelanjaan;Pusat Hiburan,298,28
PID3633,Jl Pahlawan,Pasuruan,Komplek Perumahan,1425770462,1693834958,24981839.607813384,3,"Pabrik, Taman",764,20
PID3634,Jl Tunjungan,Surabaya,Ruko,8585466407,9626700926,3006130319.88642,7,Universitas;Transportasi Umum,506,29
PID3635,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,7664224054,8075698816,2456672034.3967843,7,Universitas;Transportasi Umum;Kafe,286,47
PID3636,Jl Raya Panderman,Batu,Ruko,813793248,975191396,226532752.61751896,7,Objek Wisata,193,47
PID3637,Jl Diponegoro,Banyuwangi,Rumah Tunggal,2890118086,3257880384,1347442070.707256,10,Universitas;Kantor;Pusat Perbelanjaan,98,35
PID3638,Jl Ahmad Yani,Sidoharjo,Komplek Perumahan,6215777881,7026036277,2982140977.096651,7,Sekolah;Taman;Pusat Perbelanjaan,612,19
PID3639,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,975854361,1064599190,345119084.77602273,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,510,10
PID3640,Jl Ahmad Dahlan,Banyuwangi,Rumah Tunggal,1598071828,1674953566,42980008.41223924,4,Objek Wisata,418,34
PID3641,Jl Brigjend Slamet Riyadi,Malang,Vila,7230372846,8063475060,3343010378.518141,11,Pusat Perbelanjaan;Pusat Hiburan,755,14
PID3642,Jl Anjasmoro,Blitar,Ruko,7289326092,7699540729,118733633.99819043,5,Objek Wisata,648,40
PID3643,Jl Raya Buring,Malang,Vila,5638665293,6451111104,1720486874.6184394,9,Universitas;Transportasi Umum;Kafe,398,42
PID3644,Jl Raya Sidoarjo,Sidoharjo,Komplek Perumahan,8586002089,9559943424,2362944204.00839,9,Universitas;Transportasi Umum;Kafe,713,17
PID3645,Jl Jayanegara,Mojokerto,Rumah Tunggal,8300521008,8484580777,2029937861.7696939,14,Pusat Perbelanjaan;Pusat Hiburan,212,23
PID3646,Jl Joyoboyo,Kediri,Gudang,5792001931,6405080502,88106813.62242164,2,"Pabrik, Taman",865,41
PID3647,Jl Raya Buring,Malang,Ruko,4608892008,5201278757,1138853972.4006796,6,Universitas;Transportasi Umum,608,6
PID3648,Jl Suroyo,Pasuruan,Gudang,4267499527,5106182377,1782343798.9512963,12,Pusat Perbelanjaan;Pusat Hiburan,624,22
PID3649,Jl Mayor Bismo,Kediri,Komplek Perumahan,4428275381,4843264293,1166960569.8239586,6,Universitas;Transportasi Umum,777,8
PID3650,Jl Panglima Sudirman,Pasuruan,Gudang,6530321928,7697109194,1723322853.0394042,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,764,45
PID3651,Jl Raya Krian,Sidoharjo,Gudang,1064181110,1172449043,516638419.8258971,14,Objek Wisata;Pusat Hiburan,883,27
PID3652,Jl Pemuda,Surabaya,Rumah Tunggal,8779045695,10041827148,3623956889.1747723,13,Objek Wisata;Pusat Hiburan,542,38
PID3653,Jl A Yani,Banyuwangi,Komplek Perumahan,4011044396,4191979097,1155568356.8204272,11,Pusat Perbelanjaan;Pusat Hiburan,521,49
PID3654,Jl Panglima Sudirman,Pasuruan,Ruko,4908212063,5848063260,1199127269.0584958,7,Kantor;Transportasi Umum,946,32
PID3655,Jl Pahlawan,Tulung Agung,Ruko,4478349205,4838028850,942404747.326549,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,681,33
PID3656,Jl Mayjen Sungkono,Kediri,Rumah Tunggal,5907227879,6964963060,2052091231.9906504,7,Kantor;Transportasi Umum,939,42
PID3657,Jl Ijen Nirwana,Malang,Komplek Perumahan,3835545845,3949783085,38355458.45,1,Pabrik;Taman;Sekolah,881,47
PID3658,Jl Tunjungan,Surabaya,Rumah Tunggal,7158592312,7441093096,2941127144.9889727,13,Universitas;Kantor;Pusat Perbelanjaan,358,6
PID3659,Jl Pattimura,Batu,Ruko,6819451806,7677954073,2158214036.754317,7,Objek Wisata,364,10
PID3660,Jl Mojopahit,Mojokerto,Rumah Tunggal,6124298802,6706879923,177945358.90880907,3,Pabrik;Taman;Sekolah,795,20
PID3661,Jl Tunjungan,Surabaya,Gedung,3326060813,3819980815,1326246453.2345805,14,Pusat Perbelanjaan;Pusat Hiburan,553,47
PID3662,Jl Trunojoyo,Madiun,Komplek Perumahan,7071354054,7923995598,2644061914.777864,7,Sekolah;Taman;Pusat Perbelanjaan,269,49
PID3663,Jl Pahlawan,Mojokerto,Gudang,3655142972,3791397664,958169498.95214,13,Pusat Perbelanjaan;Pusat Hiburan,973,43
PID3664,Jl Mayjend Sungkono,Surabaya,Ruko,3599642354,3842472905,1603231752.8452203,11,Pusat Perbelanjaan;Pusat Hiburan,880,7
PID3665,Jl Diponegoro,Surabaya,Komplek Perumahan,3709588369,3943008052,1809631256.5880368,14,Pusat Perbelanjaan;Pusat Hiburan,111,19
PID3666,Jl Hayam Wuruk,Pasuruan,Rumah Tunggal,8051350523,9029901063,4022394104.8243103,10,Pusat Perbelanjaan;Pusat Hiburan,849,49
PID3667,Jl Soekarno Hatta,Malang,Komplek Perumahan,4817237830,5435187697,1667739849.51988,7,Sekolah;Universitas;Transportasi Umum,229,28
PID3668,Jl Jayanegara,Mojokerto,Komplek Perumahan,8644099767,9244303292,92316263.66940302,2,Pabrik,787,41
PID3669,Jl Diponegoro,Madiun,Rumah Tunggal,6718974734,7898507372,2231576492.774453,13,Pusat Perbelanjaan;Pusat Hiburan,478,10
PID3670,Jl Hayam Wuruk,Pasuruan,Rumah Tunggal,4669310362,5294697032,2144069950.1780844,7,Sekolah;Taman;Pusat Perbelanjaan,981,34
PID3671,Jl Diponegoro,Banyuwangi,Rumah Tunggal,7895727852,8000625748,3638561109.1883507,6,Objek Wisata,437,11
PID3672,Jl Dhoho,Kediri,Rumah Tunggal,6893774457,7991010950,1801108141.2530303,14,Pusat Perbelanjaan;Pusat Hiburan,577,40
PID3673,Jl Raya Buring,Malang,Rumah Tunggal,3008849756,3515388096,1476438440.8088264,8,Sekolah;Universitas;Transportasi Umum,876,13
PID3674,Jl Oro Oro Ombo,Batu,Rumah Tunggal,2055054621,2374582535,571456753.1578804,6,Objek Wisata,660,29
PID3675,Jl Ijen Nirwana,Malang,Vila,3251848264,3336382718,1432929902.8466492,7,Objek Wisata,91,17
PID3676,Jl Ahmad Yani,Blitar,Rumah Tunggal,1668186631,1764789728,742254884.3119316,7,Universitas;Transportasi Umum,697,48
PID3677,Jl Mayor Bismo,Kediri,Gudang,1390117171,1588614402,492978624.6580818,7,Sekolah;Universitas;Transportasi Umum,183,46
PID3678,Jl Ijen Nirwana,Malang,Rumah Tunggal,8957983572,9430279292,89579835.72,1,Pabrik,321,16
PID3679,Jl Veteran,Blitar,Rumah Tunggal,5966375166,6504313154,1691912769.8967068,7,Universitas;Kantor;Pusat Perbelanjaan,866,35
PID3680,Jl Brigjend Slamet Riyadi,Malang,Apartemen,8415377443,9393340766,3420030340.6205654,8,Universitas;Kantor;Pusat Perbelanjaan,499,45
PID3681,Jl Jayanegara,Mojokerto,Ruko,7789526343,8853300228,1619517395.2803679,7,Universitas;Transportasi Umum,346,11
PID3682,Jl Gubeng,Surabaya,Ruko,1579634643,1623020477,776459568.4972043,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,718,35
PID3683,Jl Diponegoro,Banyuwangi,Rumah Tunggal,7608205599,7823262353,76082055.99,1,Pabrik,90,42
PID3684,Jl Joyoboyo,Kediri,Komplek Perumahan,2623621945,2940450106,1081030919.5273726,7,Universitas;Transportasi Umum;Kafe,945,21
PID3685,Jl Anjasmoro,Blitar,Rumah Tunggal,3114487590,3689010120,754749351.1169791,7,Universitas;Transportasi Umum,606,31
PID3686,Jl Mayjend Sungkono,Surabaya,Apartemen,8528736855,9792180087,2321818011.5960665,7,Universitas;Transportasi Umum;Kafe,221,48
PID3687,Jl Hayam Wuruk,Pasuruan,Rumah Tunggal,6580923364,7248412626,1576849761.1964486,9,Sekolah;Universitas;Transportasi Umum,432,19
PID3688,Jl Raya Buring,Malang,Komplek Perumahan,3676594731,3988068146,757040030.1910263,15,Pusat Perbelanjaan;Pusat Hiburan,638,44
PID3689,Jl Diponegoro,Surabaya,Komplek Perumahan,2101921519,2305070507,1039757928.5697159,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,890,25
PID3690,Jl Raya Selecta,Batu,Ruko,6872117015,7484925610,1912218151.0807078,7,Universitas;Transportasi Umum,552,39
PID3691,Jl Diponegoro,Madiun,Rumah Tunggal,7214285702,8344630350,1478846318.8398108,8,Kantor;Transportasi Umum,905,27
PID3692,Jl Gubeng,Surabaya,Komplek Perumahan,7601304781,7965426683,3471332754.4880776,7,Sekolah;Taman;Pusat Perbelanjaan,798,24
PID3693,Jl Raya Buring,Malang,Komplek Perumahan,3082544379,3194557475,1002557394.99013,13,Universitas;Kantor;Pusat Perbelanjaan,587,17
PID3694,Jl Mayjend Sungkono,Surabaya,Ruko,4403731284,5045678295,1168297897.2332697,7,Sekolah;Taman;Pusat Perbelanjaan,596,33
PID3695,Jl Joyoboyo,Kediri,Komplek Perumahan,7898848781,9465584519,78988487.81,1,"Pabrik, Taman",645,23
PID3696,Jl Tunjungan,Surabaya,Ruko,6487621457,7601528046,2386309989.712728,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,662,47
PID3697,Jl Raya Panderman,Batu,Vila,2665168576,2767024351,1253694972.6575663,7,Sekolah;Universitas;Transportasi Umum,804,34
PID3698,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,3027427988,3135671667,654766814.3855617,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,702,36
PID3699,Jl Gubeng,Surabaya,Komplek Perumahan,1715290912,1772488141,25887231.78287893,2,Pabrik;Taman;Sekolah,700,20
PID3700,Jl Raya Gempol,Sidoharjo,Komplek Perumahan,6138499201,6695575454,2059443685.5717657,7,Sekolah;Taman;Pusat Perbelanjaan,219,18
